date,ticker,open,close,volume,sentiment_score,ai_model_version,prediction_next_day_return,signal
2024-04-30,MSFT,103.0,102.44,83220372,0.164,v1.0.0,0.03,BUY
2023-05-03,GOOG,108.97,109.2,80566845,-0.14,v1.1.0,0.0079,BUY
2024-06-27,ETHUSD,91.48,91.17,80731313,-0.004,v1.0.0,0.0577,BUY
2023-06-21,AAPL,93.15,92.0,43913324,-0.319,v1.1.0,-0.0252,SELL
2024-05-23,ETHUSD,91.33,92.43,27103239,-0.259,v1.1.0,-0.0118,SELL
2023-06-15,ETHUSD,101.95,101.88,2096118,0.077,v1.0.0,-0.0105,SELL
2023-10-18,AMZN,98.24,97.54,24356218,0.062,v1.0.0,-0.0145,SELL
2023-09-14,NVDA,123.66,123.98,71785474,-0.095,v1.1.0,-0.0059,SELL
2024-08-29,BTCUSD,111.7,112.49,31148085,-0.038,v1.0.0,0.0038,HOLD
2024-08-07,FB,105.09,105.16,82171737,-0.096,v1.1.0,-0.0055,SELL
2023-03-08,AMZN,89.81,89.13,71182227,0.179,v1.0.0,-0.0268,SELL
2023-01-23,TSLA,98.97,98.14,23411342,0.257,v1.1.0,0.0171,BUY
2023-08-23,NFLX,111.85,111.86,72380008,0.046,v1.1.0,0.0133,BUY
2024-04-29,FB,95.88,96.58,87504334,0.022,v1.1.0,0.0418,BUY
2024-04-23,TSLA,97.72,99.56,54652169,-0.242,v1.1.0,-0.0047,HOLD
2023-11-29,AMZN,100.41,99.89,99229902,-0.241,v1.0.0,-0.0311,SELL
2023-12-21,ETHUSD,98.89,99.13,43610248,-0.073,v1.1.0,0.0204,BUY
2024-12-02,NFLX,115.65,115.14,2642496,0.233,v1.0.0,-0.0133,SELL
2024-10-15,GOOG,127.18,126.73,94790234,0.087,v1.1.0,0.0064,BUY
2023-06-20,BTCUSD,96.48,96.34,17287064,-0.002,v1.0.0,-0.0258,SELL
2023-08-28,BTCUSD,99.63,99.38,83825086,0.302,v1.1.0,-0.0313,SELL
2024-07-05,TSLA,86.73,86.58,87696124,0.176,v1.1.0,0.0207,BUY
2023-01-05,ETHUSD,100.13,100.47,40055877,-0.026,v1.0.0,0.0101,BUY
2023-08-15,NVDA,116.7,117.4,93437362,-0.38,v1.1.0,0.0035,HOLD
2023-08-03,GOOG,115.56,114.98,58103715,-0.246,v1.0.0,0.0141,BUY
2023-09-11,GOOG,119.6,120.24,88772489,-0.493,v1.1.0,-0.0209,SELL
2023-09-18,NFLX,109.91,109.73,83399976,0.0,v1.0.0,-0.0025,HOLD
2023-08-04,GOOG,115.25,114.11,34040546,-0.045,v1.1.0,0.002,HOLD
2023-02-08,FB,98.53,98.01,96768448,-0.474,v1.1.0,-0.0432,SELL
2024-02-02,TSLA,108.59,107.96,11323811,-0.246,v1.1.0,-0.0068,SELL
2023-03-15,FB,97.74,96.95,7735997,0.152,v1.0.0,0.0084,BUY
2023-04-20,AAPL,102.49,102.54,99306739,-0.388,v1.1.0,-0.0149,SELL
2023-07-13,AMZN,89.93,89.99,59065486,-0.004,v1.0.0,0.0342,BUY
2023-06-12,NVDA,119.29,119.6,86492913,-0.378,v1.1.0,0.0086,BUY
2024-07-09,TSLA,84.91,84.34,78032309,0.197,v1.1.0,-0.0275,SELL
2023-10-02,NVDA,122.42,122.36,65518989,0.119,v1.1.0,0.0069,BUY
2024-06-12,NVDA,132.56,133.07,53167360,0.105,v1.0.0,0.0242,BUY
2023-06-05,TSLA,96.56,96.3,47900109,0.005,v1.0.0,0.039,BUY
2024-06-03,AAPL,97.28,97.49,68918937,0.503,v1.0.0,0.006,BUY
2024-11-11,AAPL,97.55,97.92,63037282,-0.109,v1.1.0,-0.0206,SELL
2024-12-16,ETHUSD,99.72,99.78,42603479,0.432,v1.0.0,0.0171,BUY
2023-01-02,MSFT,100.01,101.03,24002438,0.047,v1.1.0,0.0167,BUY
2023-03-14,MSFT,90.92,90.48,80792531,0.263,v1.0.0,-0.0112,SELL
2023-03-08,FB,97.21,97.18,40280530,-0.084,v1.1.0,-0.0576,SELL
2024-02-05,ETHUSD,104.53,104.27,71917568,-0.025,v1.0.0,0.005,HOLD
2023-10-10,TSLA,104.49,104.33,45879788,0.012,v1.1.0,-0.0173,SELL
2024-06-20,AMZN,105.33,105.34,52757693,0.115,v1.1.0,0.01,BUY
2024-08-21,MSFT,99.86,100.52,57897785,-0.154,v1.1.0,-0.0254,SELL
2024-01-22,NVDA,133.68,132.75,77266332,0.099,v1.0.0,-0.0051,SELL
2023-05-08,ETHUSD,94.8,96.42,72469181,-0.105,v1.0.0,0.0146,BUY
2024-09-20,GOOG,132.01,132.34,79222338,0.168,v1.0.0,0.0193,BUY
2023-01-23,NFLX,103.54,104.04,23645201,0.035,v1.1.0,0.0097,BUY
2024-01-12,BTCUSD,116.61,116.9,46622484,-0.186,v1.0.0,0.024,BUY
2023-03-21,GOOG,108.82,109.03,79732182,0.443,v1.0.0,0.021,BUY
2023-03-03,TSLA,102.95,103.89,75444556,0.08,v1.0.0,0.0179,BUY
2023-03-20,FB,96.73,96.74,86320067,-0.131,v1.1.0,0.0069,BUY
2023-12-26,FB,95.68,95.01,76873108,-0.296,v1.0.0,-0.0084,SELL
2024-02-27,NVDA,134.04,134.09,72199887,-0.213,v1.1.0,-0.0138,SELL
2024-12-16,AAPL,91.76,90.38,35629406,0.042,v1.0.0,0.0157,BUY
2024-02-27,AMZN,97.13,96.94,93251048,0.26,v1.1.0,0.0151,BUY
2024-10-01,FB,100.65,101.19,44256405,0.156,v1.1.0,-0.0232,SELL
2024-03-22,GOOG,114.8,116.11,48012446,-0.011,v1.1.0,-0.0073,SELL
2023-04-05,GOOG,108.68,108.49,54106506,0.173,v1.1.0,0.0066,BUY
2023-01-19,MSFT,98.43,98.79,1643932,0.127,v1.1.0,-0.0086,SELL
2024-04-30,TSLA,94.54,94.16,68521952,-0.338,v1.1.0,-0.0084,SELL
2023-11-10,FB,104.82,105.24,5065420,-0.49,v1.0.0,-0.0186,SELL
2023-05-04,TSLA,98.25,99.23,73658189,0.098,v1.1.0,-0.0285,SELL
2023-04-06,FB,95.76,96.68,15237788,0.175,v1.1.0,-0.0013,HOLD
2024-11-18,NFLX,110.61,110.9,89164693,0.029,v1.1.0,-0.0026,HOLD
2023-10-16,ETHUSD,87.3,86.65,46058765,-0.368,v1.1.0,-0.0209,SELL
2024-12-23,BTCUSD,111.1,111.22,2763755,0.032,v1.1.0,-0.0041,HOLD
2023-10-20,NVDA,123.22,122.93,2721791,-0.349,v1.1.0,-0.0445,SELL
2024-02-29,ETHUSD,106.21,107.16,3179136,0.619,v1.1.0,-0.0229,SELL
2024-02-26,ETHUSD,108.19,107.92,92919786,-0.012,v1.1.0,-0.0053,SELL
2023-08-28,AMZN,99.03,100.41,84101861,-0.264,v1.0.0,-0.0164,SELL
2024-11-13,BTCUSD,108.31,109.07,60630254,-0.162,v1.1.0,-0.0394,SELL
2024-11-06,MSFT,102.47,103.49,58990141,-0.102,v1.0.0,-0.0083,SELL
2023-05-01,ETHUSD,96.05,95.04,95248285,0.504,v1.0.0,0.0054,BUY
2024-05-30,FB,98.5,97.67,2352944,-0.404,v1.0.0,0.022,BUY
2024-03-11,ETHUSD,105.1,105.66,8939946,0.12,v1.1.0,0.0048,HOLD
2024-10-01,NVDA,148.57,147.96,82712876,-0.349,v1.0.0,-0.0033,HOLD
2024-05-23,MSFT,103.69,104.07,5906582,0.004,v1.1.0,-0.0161,SELL
2023-06-29,AMZN,85.56,86.25,69907070,0.035,v1.0.0,-0.0147,SELL
2024-03-06,GOOG,120.67,120.49,37587879,0.131,v1.1.0,-0.0249,SELL
2024-08-28,FB,101.0,101.25,38134558,0.439,v1.1.0,0.0106,BUY
2023-07-27,AMZN,93.28,93.74,75618496,0.105,v1.0.0,0.0134,BUY
2024-04-15,NFLX,91.14,91.31,87382917,-0.152,v1.1.0,-0.0231,SELL
2023-06-14,NVDA,118.81,120.29,75341520,-0.183,v1.1.0,-0.0026,HOLD
2023-07-31,MSFT,76.96,77.02,96769333,0.107,v1.1.0,0.0538,BUY
2023-11-14,GOOG,120.94,121.2,75095284,0.172,v1.1.0,-0.0001,HOLD
2023-11-22,NFLX,107.38,107.82,8810933,-0.147,v1.0.0,-0.0021,HOLD
2023-06-13,NVDA,120.59,119.62,75855392,-0.108,v1.1.0,-0.0244,SELL
2023-04-21,FB,98.36,99.21,90902406,-0.141,v1.0.0,0.0136,BUY
2024-12-17,GOOG,122.24,120.41,74640023,-0.268,v1.1.0,0.0277,BUY
2023-12-11,TSLA,114.83,115.23,85655174,-0.32,v1.1.0,0.0051,BUY
2024-12-19,BTCUSD,109.82,108.62,10710219,-0.027,v1.1.0,-0.0098,SELL
2024-01-02,ETHUSD,100.2,98.94,92293663,-0.43,v1.1.0,0.0069,BUY
2023-07-17,BTCUSD,95.27,95.93,59830829,-0.182,v1.0.0,-0.0233,SELL
2023-10-27,ETHUSD,83.87,83.44,87498706,-0.106,v1.1.0,-0.0273,SELL
2024-06-26,FB,102.71,102.37,47988409,-0.21,v1.1.0,-0.0074,SELL
2024-01-05,NFLX,111.3,111.55,22061463,0.211,v1.1.0,0.0123,BUY
2024-04-01,GOOG,113.37,113.54,9532326,0.578,v1.0.0,-0.0056,SELL
2023-07-24,TSLA,103.9,104.47,50984360,0.331,v1.0.0,-0.0157,SELL
2024-09-24,ETHUSD,92.99,93.0,46840284,0.193,v1.1.0,0.0156,BUY
2023-09-12,FB,103.55,103.54,23157031,-0.177,v1.0.0,0.0089,BUY
2024-05-23,AAPL,96.26,96.6,16199623,0.059,v1.1.0,-0.0222,SELL
2023-01-03,FB,98.79,99.37,65872413,-0.274,v1.0.0,-0.0009,HOLD
2024-12-05,NFLX,117.0,116.97,96455787,0.298,v1.1.0,-0.0123,SELL
2024-01-26,TSLA,110.33,109.49,39627167,-0.092,v1.1.0,-0.0163,SELL
2023-12-21,TSLA,115.38,114.43,6532224,0.188,v1.0.0,-0.0574,SELL
2023-11-22,BTCUSD,109.27,108.66,58195355,0.397,v1.0.0,0.0285,BUY
2023-05-12,MSFT,89.45,90.95,58001324,0.069,v1.0.0,-0.0312,SELL
2023-10-09,AMZN,99.51,101.03,45741135,0.071,v1.0.0,0.013,BUY
2023-05-09,AAPL,101.55,101.3,24560484,0.109,v1.0.0,0.0364,BUY
2023-04-28,AMZN,89.78,89.26,34033766,-0.304,v1.0.0,-0.0055,SELL
2023-10-23,ETHUSD,85.38,85.91,60279795,-0.115,v1.0.0,-0.0243,SELL
2024-10-17,NFLX,96.02,94.5,13180241,0.019,v1.1.0,0.0144,BUY
2024-11-07,TSLA,83.72,83.61,92819545,0.039,v1.0.0,-0.0232,SELL
2024-07-19,AMZN,104.16,102.96,54572322,-0.185,v1.1.0,0.0276,BUY
2024-06-05,BTCUSD,111.5,111.62,2427877,0.299,v1.0.0,-0.0092,SELL
2023-10-17,ETHUSD,88.2,88.05,61846788,-0.113,v1.1.0,-0.0063,SELL
2023-08-17,NVDA,116.47,117.34,29776038,0.066,v1.0.0,0.0219,BUY
2023-12-05,NVDA,130.49,131.44,11363121,0.264,v1.1.0,-0.0024,HOLD
2024-01-19,ETHUSD,102.29,102.05,13880443,-0.407,v1.0.0,-0.0022,HOLD
2023-12-29,NFLX,117.45,117.51,14443224,0.02,v1.1.0,-0.0084,SELL
2023-05-23,AMZN,91.67,90.65,72687079,0.332,v1.1.0,0.0015,HOLD
2024-03-26,TSLA,102.01,101.79,64863486,-0.374,v1.0.0,0.028,BUY
2024-11-22,BTCUSD,105.97,105.58,95680963,-0.031,v1.1.0,0.0051,BUY
2024-07-29,NVDA,135.49,135.4,81089174,0.13,v1.0.0,0.0299,BUY
2024-05-28,BTCUSD,113.1,113.0,66826940,-0.026,v1.1.0,-0.0119,SELL
2023-12-28,AAPL,89.04,88.43,94569680,-0.009,v1.0.0,0.0248,BUY
2024-10-01,GOOG,129.19,129.7,66949898,0.353,v1.0.0,0.0106,BUY
2023-03-01,AMZN,92.9,91.42,52854384,-0.257,v1.0.0,0.0098,BUY
2024-03-07,BTCUSD,111.81,111.1,24965237,0.467,v1.0.0,0.0456,BUY
2023-07-18,FB,101.69,100.96,1832146,0.152,v1.1.0,-0.0055,SELL
2024-05-30,NFLX,83.65,82.7,65709550,0.159,v1.1.0,-0.0073,SELL
2023-06-30,MSFT,77.36,77.68,43313610,0.143,v1.0.0,-0.0196,SELL
2023-12-07,TSLA,113.39,114.39,57636725,0.332,v1.1.0,-0.0251,SELL
2023-08-16,BTCUSD,99.6,99.63,96545393,-0.225,v1.0.0,0.0187,BUY
2024-09-23,MSFT,93.18,92.31,63320852,0.029,v1.1.0,0.0153,BUY
2023-12-11,BTCUSD,112.72,112.79,12772274,-0.307,v1.1.0,0.0079,BUY
2024-01-08,GOOG,118.11,118.38,25347275,0.548,v1.1.0,-0.0169,SELL
2024-10-21,NFLX,94.79,94.81,32507095,0.241,v1.1.0,-0.0223,SELL
2023-10-13,TSLA,103.82,104.68,47854610,0.054,v1.1.0,0.0232,BUY
2024-08-12,TSLA,80.93,81.48,15726241,0.562,v1.1.0,-0.0121,SELL
2023-11-08,AMZN,97.75,97.32,76233077,-0.159,v1.0.0,-0.015,SELL
2024-03-28,GOOG,115.45,114.33,77052363,0.486,v1.1.0,-0.0056,SELL
2024-08-22,GOOG,122.92,122.61,56005068,-0.007,v1.0.0,0.0624,BUY
2024-06-24,AMZN,104.55,104.73,73972902,-0.426,v1.1.0,-0.0141,SELL
2023-03-17,ETHUSD,99.05,98.77,85830670,0.192,v1.1.0,0.0133,BUY
2023-01-09,ETHUSD,98.98,98.91,67225668,-0.232,v1.0.0,0.047,BUY
2024-01-15,AAPL,87.76,87.54,88684811,-0.157,v1.1.0,0.0165,BUY
2024-10-04,ETHUSD,96.21,96.76,55152739,0.089,v1.1.0,0.0209,BUY
2024-11-06,ETHUSD,94.88,96.03,56133211,0.261,v1.1.0,0.0239,BUY
2023-07-11,AMZN,89.43,89.06,28249432,0.157,v1.0.0,0.001,HOLD
2024-07-11,BTCUSD,121.0,120.93,70302945,0.018,v1.0.0,0.0135,BUY
2024-05-31,TSLA,88.36,87.47,37337807,0.292,v1.1.0,0.0096,BUY
2024-05-07,AMZN,97.16,97.14,8677984,0.032,v1.0.0,-0.013,SELL
2024-02-05,NFLX,97.55,96.82,93743682,-0.144,v1.1.0,0.0115,BUY
2023-12-29,AMZN,98.31,99.97,61893571,-0.062,v1.0.0,0.0302,BUY
2024-07-23,AAPL,98.42,99.67,61329350,-0.275,v1.0.0,0.0204,BUY
2023-12-11,AMZN,100.45,100.34,8583538,-0.057,v1.0.0,-0.0235,SELL
2023-09-11,NFLX,110.68,110.81,86233817,-0.205,v1.1.0,-0.0178,SELL
2024-05-03,FB,93.98,94.16,88872462,-0.441,v1.1.0,0.034,BUY
2023-09-18,FB,105.18,104.81,24633194,0.448,v1.0.0,0.0129,BUY
2024-10-18,BTCUSD,108.95,108.29,19745578,-0.047,v1.0.0,-0.0303,SELL
2023-09-01,ETHUSD,96.12,95.89,93182375,-0.001,v1.0.0,0.009,BUY
2023-05-05,BTCUSD,96.6,96.05,21908569,-0.048,v1.1.0,0.0049,HOLD
2024-12-06,GOOG,119.96,120.45,46080456,0.61,v1.0.0,0.0034,HOLD
2024-10-10,AAPL,92.79,92.58,22474696,0.003,v1.1.0,0.0194,BUY
2023-09-14,GOOG,123.97,123.41,60985946,0.183,v1.1.0,0.0037,HOLD
2024-05-21,BTCUSD,112.46,113.34,24475109,0.042,v1.1.0,-0.0076,SELL
2023-02-20,BTCUSD,90.39,91.52,92024328,-0.302,v1.0.0,-0.0197,SELL
2023-03-14,GOOG,108.74,109.56,88207788,0.256,v1.1.0,0.0004,HOLD
2023-08-29,MSFT,78.51,77.58,85956720,-0.277,v1.0.0,-0.0104,SELL
2023-10-10,GOOG,118.03,117.39,40782193,-0.134,v1.0.0,0.0141,BUY
2023-05-25,AAPL,95.97,96.0,12737490,0.257,v1.0.0,0.0114,BUY
2024-09-26,NFLX,96.78,98.36,99311341,0.413,v1.1.0,0.036,BUY
2023-04-11,AMZN,90.09,90.16,20441987,0.215,v1.1.0,0.0003,HOLD
2023-02-03,NFLX,106.03,105.96,43049570,-0.064,v1.1.0,0.0233,BUY
2023-08-17,MSFT,79.78,79.74,1092959,-0.142,v1.1.0,0.0016,HOLD
2023-05-09,NFLX,116.73,116.39,48699577,-0.212,v1.1.0,-0.0259,SELL
2023-08-31,ETHUSD,96.41,95.39,76238662,0.251,v1.1.0,-0.0271,SELL
2023-04-19,MSFT,94.93,95.11,98666560,0.075,v1.0.0,0.0501,BUY
2024-04-02,NFLX,86.73,86.28,93306299,-0.009,v1.1.0,-0.0043,HOLD
2024-06-06,FB,99.78,99.94,56606611,0.039,v1.1.0,-0.0046,HOLD
2024-10-17,NVDA,146.53,146.0,40392961,0.101,v1.0.0,-0.0107,SELL
2023-05-15,FB,97.39,98.41,84726272,0.326,v1.0.0,-0.014,SELL
2023-11-06,BTCUSD,103.0,103.09,38440141,-0.021,v1.1.0,-0.028,SELL
2023-01-02,TSLA,99.54,99.71,83203566,0.455,v1.0.0,-0.0117,SELL
2023-10-06,AAPL,93.4,94.69,91868139,-0.165,v1.0.0,-0.0324,SELL
2023-02-22,BTCUSD,94.31,93.98,66445641,0.079,v1.1.0,0.0046,HOLD
2024-03-14,NVDA,135.1,134.36,84954041,0.26,v1.1.0,-0.0574,SELL
2023-02-28,TSLA,101.7,102.44,27249331,0.113,v1.1.0,0.0245,BUY
2024-05-29,NVDA,130.66,131.48,55019065,0.113,v1.1.0,-0.0077,SELL
2023-12-21,AMZN,99.59,98.91,66888781,-0.063,v1.0.0,-0.006,SELL
2024-01-15,TSLA,114.36,114.15,26306500,0.209,v1.1.0,-0.0016,HOLD
2023-02-24,AAPL,101.09,102.25,4825786,0.261,v1.0.0,-0.014,SELL
2023-04-12,FB,98.53,97.75,96461704,0.078,v1.1.0,0.0015,HOLD
2023-04-06,AAPL,104.32,104.85,14292017,-0.266,v1.1.0,0.0058,BUY
2024-04-08,TSLA,99.94,98.98,70829478,0.196,v1.0.0,0.0381,BUY
2023-05-24,TSLA,95.3,95.83,6578838,-0.129,v1.0.0,0.0141,BUY
2023-06-14,BTCUSD,100.04,99.77,83730264,0.397,v1.1.0,-0.049,SELL
2023-08-11,MSFT,81.48,81.75,32064858,-0.132,v1.0.0,-0.0074,SELL
2023-07-27,BTCUSD,98.74,98.49,13665369,-0.004,v1.1.0,-0.0212,SELL
2023-04-25,BTCUSD,94.35,94.09,2153544,-0.174,v1.1.0,-0.0135,SELL
2023-06-21,TSLA,93.99,94.78,44525281,0.269,v1.0.0,0.0005,HOLD
2024-09-19,TSLA,83.95,84.89,35868111,-0.836,v1.1.0,-0.0089,SELL
2024-05-27,AAPL,98.35,98.55,25388871,-0.251,v1.0.0,0.0237,BUY
2023-10-26,MSFT,83.18,83.62,65925978,-0.096,v1.1.0,-0.0038,HOLD
2024-06-25,NFLX,83.08,82.84,81492769,0.475,v1.0.0,-0.0107,SELL
2024-01-02,TSLA,113.27,113.54,83514490,0.153,v1.1.0,0.0227,BUY
2024-12-17,AMZN,92.75,93.77,16057066,0.026,v1.1.0,0.0103,BUY
2024-08-30,MSFT,97.08,97.52,6974989,0.212,v1.0.0,0.0082,BUY
2023-04-13,FB,97.86,97.61,43197621,0.261,v1.1.0,-0.025,SELL
2024-02-07,AAPL,90.21,90.04,11684749,-0.128,v1.0.0,-0.0031,HOLD
2024-09-03,ETHUSD,91.09,91.09,8575969,0.109,v1.0.0,0.0231,BUY
2024-10-18,TSLA,81.71,82.04,65098555,-0.3,v1.0.0,-0.0193,SELL
2023-05-03,TSLA,98.74,98.01,29412395,-0.104,v1.0.0,-0.0038,HOLD
2023-08-01,NVDA,119.6,119.62,36855459,0.035,v1.0.0,-0.0041,HOLD
2023-06-23,NFLX,122.99,123.5,1704202,-0.061,v1.0.0,0.0241,BUY
2024-04-29,TSLA,95.78,96.5,36902547,-0.56,v1.1.0,-0.0223,SELL
2023-01-31,AMZN,95.3,97.25,21959411,0.2,v1.0.0,-0.0039,HOLD
2023-11-23,FB,101.73,102.56,63429693,-0.192,v1.1.0,-0.0245,SELL
2024-10-17,AMZN,109.3,108.75,86717539,0.069,v1.1.0,-0.0023,HOLD
2024-12-04,AMZN,91.71,91.68,88262283,-0.305,v1.0.0,-0.0232,SELL
2023-01-06,BTCUSD,100.75,100.46,39863368,-0.297,v1.1.0,0.0103,BUY
2023-01-13,FB,91.29,91.15,23441138,0.475,v1.1.0,0.0259,BUY
2023-03-16,ETHUSD,98.45,98.87,23898910,-0.17,v1.1.0,-0.0162,SELL
2024-10-29,TSLA,85.81,86.43,54333124,-0.217,v1.0.0,0.004,HOLD
2023-11-21,TSLA,108.85,108.8,56384632,0.492,v1.0.0,0.0132,BUY
2023-08-29,ETHUSD,97.36,97.84,37045125,-0.171,v1.0.0,0.0274,BUY
2023-05-02,FB,103.48,103.99,4861974,0.016,v1.0.0,0.0077,BUY
2023-07-17,ETHUSD,100.29,100.1,24297677,-0.199,v1.1.0,-0.0056,SELL
2024-12-10,AMZN,93.77,93.9,99597472,-0.073,v1.0.0,-0.002,HOLD
2023-01-25,GOOG,104.02,103.03,48344233,-0.064,v1.0.0,0.0169,BUY
2024-01-18,MSFT,91.64,91.51,96981017,-0.358,v1.1.0,-0.0119,SELL
2024-12-10,ETHUSD,99.49,99.58,33469462,0.087,v1.1.0,-0.0126,SELL
2024-01-05,BTCUSD,114.72,115.48,75622807,-0.153,v1.1.0,-0.0216,SELL
2023-08-30,AMZN,99.73,98.48,53333917,-0.187,v1.1.0,0.0247,BUY
2024-07-22,NVDA,135.52,135.1,24990581,0.005,v1.1.0,-0.008,SELL
2023-03-22,GOOG,106.26,105.85,50477364,-0.08,v1.1.0,-0.0032,HOLD
2023-02-22,AMZN,88.66,88.87,57521633,0.187,v1.0.0,-0.0438,SELL
2023-12-21,GOOG,119.53,118.95,69558204,-0.107,v1.1.0,-0.0031,HOLD
2024-08-26,MSFT,95.26,95.48,20944734,0.248,v1.1.0,-0.0371,SELL
2023-04-03,ETHUSD,95.81,93.84,34973069,-0.07,v1.0.0,0.0159,BUY
2023-09-27,NVDA,121.04,121.22,93092697,0.066,v1.0.0,0.0194,BUY
2024-04-05,ETHUSD,95.04,95.97,77544412,-0.0,v1.1.0,0.0029,HOLD
2024-11-26,AMZN,97.54,97.2,86928541,-0.423,v1.0.0,0.02,BUY
2023-03-13,TSLA,103.97,103.63,76486724,0.159,v1.1.0,0.0067,BUY
2024-07-03,ETHUSD,91.1,91.13,44768082,0.132,v1.0.0,0.0201,BUY
2024-03-07,MSFT,98.79,97.85,69558678,-0.266,v1.0.0,0.0282,BUY
2023-09-26,ETHUSD,88.66,89.17,85201291,-0.082,v1.1.0,0.0181,BUY
2023-04-07,BTCUSD,91.3,91.26,42223278,-0.01,v1.1.0,0.0166,BUY
2023-10-11,MSFT,80.88,81.65,68858616,0.483,v1.1.0,0.0214,BUY
2024-07-01,ETHUSD,91.42,91.74,21708641,-0.106,v1.1.0,0.0506,BUY
2024-11-04,NVDA,146.3,146.81,3745993,0.114,v1.0.0,0.0038,HOLD
2023-02-20,AMZN,86.89,88.09,89564969,-0.029,v1.1.0,0.0004,HOLD
2023-01-10,NFLX,102.92,103.19,28835566,0.033,v1.0.0,-0.0077,SELL
2023-02-08,NFLX,104.02,105.53,51839322,0.093,v1.1.0,-0.0113,SELL
2024-02-02,BTCUSD,115.04,115.28,24264013,0.141,v1.0.0,0.0135,BUY
2023-12-08,MSFT,89.02,89.02,94924459,0.078,v1.1.0,-0.0206,SELL
2023-05-29,BTCUSD,99.13,99.52,41829008,-0.268,v1.1.0,-0.014,SELL
2024-12-17,TSLA,79.71,79.85,55014524,-0.308,v1.1.0,0.0064,BUY
2024-09-16,TSLA,85.43,85.45,54523155,-0.138,v1.0.0,-0.0123,SELL
2023-02-15,AMZN,89.95,91.04,48760860,0.301,v1.0.0,-0.0025,HOLD
2024-08-05,BTCUSD,116.83,115.82,97631263,-0.084,v1.0.0,0.0103,BUY
2024-06-18,GOOG,113.68,114.41,87159619,-0.164,v1.0.0,0.0302,BUY
2023-07-07,MSFT,81.2,81.02,24554979,0.516,v1.0.0,0.0369,BUY
2024-08-07,BTCUSD,113.74,113.97,19252065,0.299,v1.1.0,-0.0279,SELL
2024-02-01,AAPL,92.29,91.32,34699005,-0.429,v1.0.0,-0.0137,SELL
2023-05-01,NFLX,111.31,110.66,99441784,-0.146,v1.1.0,0.0059,BUY
2023-05-02,BTCUSD,94.95,94.3,68293519,-0.119,v1.1.0,-0.0268,SELL
2023-09-08,TSLA,103.96,104.76,63337108,-0.051,v1.1.0,0.021,BUY
2024-10-15,AMZN,109.06,109.55,27788644,-0.089,v1.1.0,0.002,HOLD
2024-07-23,ETHUSD,97.63,96.63,99354989,-0.007,v1.1.0,0.0094,BUY
2024-09-23,NFLX,97.42,98.13,90672705,-0.102,v1.0.0,-0.0371,SELL
2023-07-13,ETHUSD,102.41,103.2,10659077,-0.193,v1.1.0,0.0007,HOLD
2024-07-22,GOOG,117.94,117.54,97054018,-0.342,v1.0.0,0.0306,BUY
2024-10-08,MSFT,96.84,95.73,34763945,0.004,v1.1.0,0.0249,BUY
2023-11-17,NFLX,110.76,110.38,52351246,0.129,v1.0.0,0.0194,BUY
2023-06-08,GOOG,106.8,106.93,41491318,-0.517,v1.1.0,0.0323,BUY
2024-07-02,FB,104.62,104.64,51291932,-0.104,v1.0.0,-0.0011,HOLD
2023-08-04,MSFT,76.89,77.69,48196317,0.441,v1.1.0,0.0273,BUY
2024-10-17,AAPL,93.44,94.59,64971103,0.174,v1.1.0,0.0345,BUY
2024-01-12,NVDA,130.24,130.85,34993278,-0.173,v1.0.0,-0.028,SELL
2023-08-16,NVDA,117.32,116.81,33950105,-0.27,v1.1.0,-0.0034,HOLD
2024-08-23,AAPL,91.56,92.5,47783042,-0.186,v1.0.0,0.0351,BUY
2023-08-28,NFLX,112.37,112.75,80793478,-0.156,v1.1.0,0.0138,BUY
2024-12-23,GOOG,121.49,120.73,95651819,-0.376,v1.0.0,-0.0283,SELL
2023-05-05,GOOG,107.11,107.22,64266842,-0.159,v1.1.0,0.0339,BUY
2023-08-28,GOOG,116.02,116.14,99090059,0.012,v1.0.0,-0.0201,SELL
2024-07-09,MSFT,101.87,101.95,85411419,0.112,v1.1.0,-0.0114,SELL
2023-08-22,AAPL,91.08,90.33,42937328,-0.196,v1.1.0,0.0244,BUY
2024-05-13,ETHUSD,89.32,88.73,98887110,0.484,v1.0.0,-0.0073,SELL
2024-01-08,NFLX,110.83,110.63,74494624,-0.627,v1.1.0,0.02,BUY
2023-11-22,ETHUSD,91.06,91.55,96760541,-0.068,v1.1.0,-0.015,SELL
2023-05-19,NFLX,120.5,120.19,62582023,0.236,v1.1.0,-0.0045,HOLD
2024-08-02,TSLA,83.06,82.42,60712122,0.044,v1.0.0,-0.0146,SELL
2024-11-04,MSFT,102.09,101.27,68852453,0.183,v1.1.0,-0.0016,HOLD
2023-07-13,GOOG,112.6,111.89,67333659,0.2,v1.0.0,0.0285,BUY
2023-03-21,AAPL,102.99,103.11,18107581,-0.266,v1.1.0,-0.0177,SELL
2023-10-19,AAPL,90.78,91.26,8032587,0.141,v1.1.0,-0.0062,SELL
2023-02-14,TSLA,99.14,99.15,23171674,-0.326,v1.1.0,-0.0076,SELL
2024-09-16,NFLX,94.29,94.83,76073222,0.326,v1.1.0,-0.0037,HOLD
2024-01-10,GOOG,119.69,118.28,87520189,0.078,v1.0.0,0.0087,BUY
2024-07-15,GOOG,115.99,116.16,95182052,0.467,v1.1.0,0.0039,HOLD
